0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,2
0,0,47
0,0,131
0,0,183
0,0,187
0,0,189
0,0,190
0,0,190
0,0,190
0,0,190
0,0,189
0,0,190
0,0,190
0,0,190
0,0,189
0,0,190
0,0,190
0,0,190
0,0,189
0,0,184
0,0,118
0,0,45
0,0,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,10
0,0,187
0,0,190
0,0,190
0,0,191
0,0,191
0,0,190
0,0,190
0,0,191
0,0,190
0,0,190
0,0,190
0,0,191
0,0,190
0,0,191
0,0,190
0,0,191
0,0,191
0,0,190
0,0,191
0,0,191
0,0,190
0,0,191
0,0,191
0,0,190
0,0,191
0,0,190
0,0,191
0,0,191
0,0,191
0,0,190
0,0,190
0,0,190
0,0,190
0,0,190
0,0,190
0,0,191
0,0,191
0,0,191
0,0,191
0,0,190
0,0,178
0,0,27
0,0,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,127
190,0,190
190,0,190
190,0,190
190,0,190
190,0,190
190,0,190
190,0,190
190,0,134
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,0
190,0,190
190,0,189
190,0,190
190,0,189
190,0,190
190,0,190
190,0,189
190,0,189
190,0,189
190,0,189
190,0,190
0,190,190
0,190,190
0,190,190
0,190,190
0,190,189
0,190,190
0,190,190
0,190,190
0,190,189
0,190,189
0,190,189
0,190,190
0,190,189
0,190,189
0,190,190
0,190,190
0,190,188
0,190,187
0,190,183
0,190,2
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,0
0,190,5
0,190,189
0,190,189
0,190,190
0,190,190
0,190,189
0,190,189
0,190,189
0,190,189
0,190,190
0,190,190
0,190,190
0,190,190
0,190,190
0,190,189
0,190,190
0,190,190
0,190,190
0,190,190
0,190,190
0,190,190
0,190,190
0,190,190
0,190,190
0,190,190
0,190,190
0,190,190
0,190,190
0,190,190
0,190,190
0,190,190
0,190,190
0,190,190
0,190,190
0,190,190
0,190,189
0,190,190
0,190,189
0,190,189
0,190,189
0,190,164
0,190,100
0,190,101
0,190,100
0,190,100
0,190,100
0,190,100
0,190,101
0,190,101
0,190,101
101,101,101
101,101,101
101,101,101
101,101,101
101,101,100
101,101,101
101,101,101
101,101,100
101,101,100
101,101,100
101,101,100
101,101,101
101,101,164
101,101,190
101,101,190
101,101,190
101,101,190
101,101,189
101,101,190
101,101,189
101,101,190
101,101,189
101,101,190
101,101,189
101,101,189
101,101,189
101,101,190
101,101,189
101,101,189
101,101,190
101,101,189
101,101,189
101,101,189
101,101,189
101,101,189
101,101,187
101,101,184
101,101,190
101,101,190
101,101,189
101,101,190
101,101,190
101,101,101
101,101,101
101,101,101
101,101,101
101,101,101
101,101,101
101,101,100
101,101,190
101,101,190
101,101,189
101,101,189
101,101,189
101,101,189
101,101,189
101,101,190
101,101,190
101,101,190
101,101,189
101,101,190
101,101,189
101,101,189
101,101,187
101,101,134
101,101,6
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,3
101,101,48
101,101,189
101,101,190
101,101,189
101,101,189
101,101,189
101,101,189
101,101,190
101,101,187
101,101,174
101,101,174
101,101,174
101,101,173
101,101,75
101,101,102
101,101,103
101,101,103
101,101,103
101,101,103
101,101,103
101,101,103
101,101,104
101,101,103
101,101,104
101,101,103
101,101,103
101,101,103
101,101,102
101,101,75
101,101,23
101,101,4
101,101,1
101,101,2
101,101,2
101,101,2
101,101,3
101,101,4
101,101,3
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,23
101,101,182
101,101,254
101,101,255
101,101,254
101,101,254
101,101,254
101,101,255
101,101,254
101,101,254
101,101,254
101,101,254
101,101,255
101,101,254
101,101,255
101,101,254
101,101,255
101,101,254
101,101,254
101,101,254
101,101,254
101,101,254
101,101,254
101,101,255
101,101,254
101,101,254
101,101,254
101,101,254
101,101,255
101,101,254
101,101,254
101,101,254
101,101,254
101,101,254
101,101,255
101,101,254
101,101,254
101,101,254
101,101,254
101,101,254
101,101,248
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,4
101,101,4
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,116
101,101,196
101,101,198
101,101,197
101,101,197
101,101,197
101,101,198
101,101,198
101,101,199
101,101,199
101,101,199
101,101,201
101,101,190
101,101,189
101,101,189
101,101,190
101,101,190
101,101,190
101,101,189
101,101,189
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,191
101,101,190
101,101,190
101,101,191
101,101,190
101,101,190
101,101,189
101,101,190
101,101,192
101,101,191
101,101,170
101,101,190
101,101,190
101,101,190
101,101,190
101,101,190
101,101,191
101,101,191
101,101,190
101,101,191
101,101,190
101,101,190
101,101,190
101,101,190
101,101,191
101,101,190
101,101,190
101,101,10
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,0
101,101,190
101,101,189
101,101,190
101,101,189
101,101,190
101,101,189
101,101,189
101,101,190
101,101,190
101,101,187
101,101,131
101,101,47
101,101,2
101,101,2
101,101,2
101,101,2
101,101,47
101,101,189
101,101,189
101,101,190
101,101,190
101,101,190
101,101,189
101,101,190
101,101,189
101,101,190
101,101,189
101,101,189
101,101,190
101,101,189
101,101,189
101,101,189
101,101,190
101,101,189
101,101,189
101,101,190
101,101,190
101,101,190
101,101,190
101,101,190
101,101,190
101,101,190
101,101,189
101,101,189
101,101,189
101,101,189
101,101,189
101,101,189
101,101,190
101,101,190
101,101,190
